person_id_random,birthday,gender,signup_date,fb_friend_count,current_home_years,current_home_months,living_situation,current_job_years,current_job_months,education,how_much_paid,how_often_paid,referral_source,outstanding_loan,mpesa_how_often,relationship_status,is_employed
6925828638,1978/12/15,M,2015-05-24 12:28:27,1791,3,3,pay_rent,,,high_school,500,daily,facebook,yes,few_times_a_week,married,no
8484461796,1979/11/13,F,2015-05-24 15:55:09,511,5+,5,pay_rent,,,college,5000,monthly,facebook,no,few_times_a_week,single,no
2398603694,1984/10/28,M,2015-05-24 19:16:40,2088,4,2,own_home,5+,2,college,22000,monthly,facebook,no,daily,married,yes
2436738636,1984/7/22,M,2015-05-24 21:44:55,400,4,5,pay_rent,5+,4,high_school,30000,monthly,facebook,yes,few_times_a_month,married,yes
7936361384,1993/3/27,M,2015-05-24 23:12:53,1623,0,2,own_home,4,0,college,5000,daily,facebook,no,daily,long-term,yes
1959560917,1987/12/10,M,2015-05-25 05:41:05,690,5+,11,own_home,2,5,college,38000,monthly,friend,yes,daily,married,yes
2954902920,1986/6/12,M,2015-05-25 08:59:32,1800,2,11,pay_rent,2,11,college,45000,monthly,facebook,yes,few_times_a_week,single,yes
2893571939,1975/5/16,M,2015-05-25 09:20:53,1215,2,10,pay_rent,,,high_school,30000,monthly,friend,yes,daily,married,no
5729162586,1973/3/19,M,2015-05-25 12:52:48,711,5+,11,own_home,5+,11,college,50000,monthly,google_play_store,yes,daily,married,yes
5253564370,1986/6/22,M,2015-05-26 00:08:17,188,5+,0,pay_rent,,,college,500,daily,facebook,yes,daily,married,no
5907430016,1975/8/26,M,2015-05-26 03:49:41,280,5+,11,own_home,5+,11,college,100000,monthly,facebook,no,few_times_a_week,married,yes
8716883625,1988/11/29,M,2015-05-26 06:05:19,368,1,2,pay_rent,1,1,college,45000,monthly,google_play_store,yes,daily,married,yes
7289370646,1969/9/24,M,2015-05-26 08:38:14,177,5+,0,pay_rent,,,college,40000,monthly,facebook,no,daily,married,no
2956620293,1986/12/21,M,2015-05-26 09:06:27,4985,5+,11,own_home,5+,11,college,1000,daily,facebook,no,daily,long-term,yes
4194649044,1981/10/14,M,2015-05-26 15:04:01,40,3,6,pay_rent,,,college,20000,monthly,friend,yes,daily,married,no
3955785772,1982/3/3,M,2015-05-27 00:49:44,997,5+,0,pay_rent,1,0,college,36000,monthly,google_play_store,yes,few_times_a_month,married,yes
1853627736,1974/1/5,M,2015-05-27 06:08:14,479,5+,11,pay_rent,,,primary,500,daily,facebook,yes,daily,married,no
3738922495,1987/9/5,M,2015-05-27 15:26:26,681,2,0,pay_rent,2,0,college,50000,monthly,friend,yes,few_times_a_week,single,yes
2136127632,1973/3/14,F,2015-05-27 22:06:56,216,0,10,pay_rent,1,0,college,30000,monthly,facebook,yes,few_times_a_week,alternative,yes
1777949145,1982/11/21,M,2015-05-27 22:56:24,179,2,6,pay_rent,2,3,college,25000,monthly,twitter,yes,daily,married,yes
5494601411,1973/9/1,F,2015-05-28 00:14:35,375,5+,0,pay_rent,4,0,college,24000,monthly,facebook,no,few_times_a_week,single,yes
5527448981,1984/5/25,M,2015-05-28 01:13:06,892,,,,,,,,,friend,no,few_times_a_week,,
7850063072,1981/6/4,F,2015-05-28 01:34:05,724,3,0,own_home,5+,0,college,30000,monthly,friend,no,few_times_a_week,married,yes
4792563816,1971/12/26,F,2015-05-28 02:08:50,160,5+,0,pay_rent,5+,0,college,20000,monthly,facebook,no,daily,long-term,yes
1810034989,1982/4/19,M,2015-05-28 02:50:28,701,5+,0,own_home,5+,0,college,50000,monthly,facebook,no,daily,married,yes
3778121349,1984/2/12,M,2015-05-28 03:43:30,2155,2,0,pay_rent,2,0,masters,70000,monthly,friend,no,daily,married,yes
1112017768,1986/1/29,M,2015-05-28 03:48:46,512,2,0,pay_rent,2,0,masters,60000,monthly,twitter,no,few_times_a_week,long-term,yes
4431726673,1990/10/6,M,2015-05-28 04:00:46,1515,4,0,pay_rent,3,4,college,32580,monthly,family,yes,daily,single,yes
8634797091,1987/3/27,M,2015-05-28 05:10:16,708,0,10,pay_rent,1,6,college,25000,monthly,facebook,no,few_times_a_week,married,yes
3107893674,1986/6/25,M,2015-05-28 05:26:30,387,2,0,pay_rent,,,college,400,daily,friend,no,few_times_a_week,single,no
6448249622,1976/4/18,M,2015-05-28 14:07:58,276,5+,6,pay_rent,2,0,college,35000,monthly,google_play_store,yes,few_times_a_week,married,yes
8000018034,1976/8/8,M,2015-05-28 23:37:35,207,5+,0,own_home,,,college,10000,monthly,friend,no,few_times_a_week,married,no
6425890823,1981/7/24,M,2015-05-29 04:57:59,98,4,0,pay_rent,3,0,primary,400,daily,friend,no,few_times_a_week,married,yes
7228483529,1981/4/1,F,2015-05-29 11:16:10,163,0,8,pay_rent,,,college,0,monthly,facebook,yes,few_times_a_week,married,no
9003357851,1978/8/4,F,2015-05-29 17:51:50,365,5+,0,own_home,2,0,college,10000,monthly,google_play_store,no,daily,married,yes
6617821797,1957/8/21,M,2015-05-29 18:25:26,385,5+,0,pay_rent,5+,0,high_school,15580,monthly,facebook,no,few_times_a_week,alternative,yes
5523890760,1980/2/25,M,2015-05-30 00:34:43,422,3,0,pay_rent,,,high_school,15000,monthly,facebook,yes,few_times_a_week,married,no
5843534196,1982/6/23,M,2015-05-30 02:02:12,686,5+,4,pay_rent,4,5,college,73000,monthly,facebook,yes,daily,long-term,yes
7336338975,1982/12/4,M,2015-05-30 06:35:47,736,5+,6,with_family,,,high_school,300,daily,facebook,yes,few_times_a_week,single,no
1670455912,1987/11/25,M,2015-05-30 11:38:11,249,3,6,pay_rent,3,10,high_school,19500,monthly,facebook,yes,daily,married,yes
7389317375,1984/5/11,M,2015-05-31 05:13:50,312,2,0,pay_rent,2,0,college,50000,monthly,friend,yes,few_times_a_week,married,yes
6851045436,1990/9/22,F,2015-05-31 10:59:23,2636,0,6,own_home,0,6,college,38000,monthly,facebook,yes,few_times_a_week,long-term,yes
3449728273,1971/10/8,M,2015-05-31 13:06:06,2749,3,0,with_family,5+,0,high_school,15000,monthly,google_play_store,yes,few_times_a_week,married,yes
6386601342,1976/7/21,M,2015-06-01 01:46:31,853,5+,0,pay_rent,5+,0,college,30000,monthly,facebook,no,daily,married,yes
4002692992,1989/6/4,F,2015-06-01 02:40:59,474,2,0,with_family,,,college,0,daily,friend,yes,few_times_a_week,long-term,no
2257223953,1992/6/26,M,2015-06-01 09:44:49,353,1,6,pay_rent,,,high_school,6000,monthly,facebook,yes,few_times_a_week,married,no
1975138991,1981/3/8,M,2015-06-01 13:44:15,238,5+,0,own_home,,,college,12000,weekly,google_play_store,no,few_times_a_week,married,no
4974853726,1983/4/23,M,2015-06-01 22:49:33,360,4,0,pay_rent,4,0,college,24000,monthly,friend,no,few_times_a_week,married,yes
7035285544,1976/11/18,F,2015-06-02 03:33:45,96,5+,0,pay_rent,4,0,college,35000,monthly,facebook,no,few_times_a_week,married,yes
7073326976,1983/6/14,M,2015-06-02 05:51:25,25,5+,0,pay_rent,,,primary,20000,monthly,friend,yes,daily,married,no
7425803316,1980/5/4,M,2015-06-02 08:01:15,315,2,0,own_home,,,college,15000,monthly,facebook,no,few_times_a_week,married,no
7959578837,1989/9/20,F,2015-06-02 08:23:40,712,4,0,pay_rent,,,college,20000,monthly,facebook,yes,few_times_a_week,single,no
5517830861,1972/8/3,M,2015-06-02 09:14:55,60,4,5,pay_rent,,,high_school,1500,daily,facebook,no,few_times_a_week,married,no
9164049071,1985/8/2,F,2015-06-02 13:10:32,729,4,0,pay_rent,5+,0,college,25000,monthly,facebook,yes,few_times_a_week,single,yes
4336726880,1980/1/24,M,2015-06-03 00:45:26,666,5+,0,with_family,,,college,0,monthly,facebook,yes,few_times_a_week,single,no
1892120669,1975/1/23,M,2015-06-03 09:01:29,753,5+,5,pay_rent,5+,6,college,40000,monthly,twitter,no,few_times_a_week,married,yes
8880381815,1981/11/5,F,2015-06-04 02:01:59,886,5+,11,with_family,,,college,1000,weekly,friend,yes,few_times_a_week,single,no
9442171425,1983/1/21,M,2015-06-04 02:27:20,439,4,5,pay_rent,3,0,masters,60000,monthly,friend,no,few_times_a_week,long-term,yes
2750363292,1986/5/11,M,2015-06-04 13:25:37,1212,5+,11,own_home,5+,11,college,25000,monthly,facebook,no,few_times_a_week,married,yes
3913744037,1987/8/8,F,2015-06-04 20:15:21,297,5+,0,pay_rent,,,college,600,daily,facebook,no,daily,married,no
5348003279,1987/4/26,M,2015-06-04 23:55:45,1026,5+,0,pay_rent,,,high_school,2000,daily,friend,no,daily,married,no
1288086652,1986/12/19,M,2015-06-05 00:44:08,339,5+,10,with_family,5+,8,high_school,40000,monthly,google_play_store,no,daily,married,yes
4476235367,1985/2/19,M,2015-06-05 04:44:32,271,1,0,pay_rent,1,0,college,10000,monthly,facebook,no,daily,married,yes
3298734294,1984/12/24,F,2015-06-05 08:03:57,1071,0,2,own_home,5+,0,high_school,30000,monthly,friend,no,few_times_a_month,married,yes
5695084415,1983/5/8,M,2015-06-06 02:23:52,618,5+,0,pay_rent,5+,0,high_school,15000,monthly,facebook,yes,daily,married,yes
4350866554,1987/7/16,M,2015-06-06 06:50:42,360,3,0,pay_rent,,,high_school,2500,daily,friend,no,daily,married,no
3419190754,1975/10/8,M,2015-06-06 06:59:04,733,5+,0,pay_rent,3,0,college,50000,monthly,friend,no,few_times_a_week,married,yes
4497326671,1986/5/3,M,2015-06-06 13:41:24,682,3,3,pay_rent,,,college,100000,monthly,facebook,no,few_times_a_week,married,no
9792719672,1977/6/3,F,2015-06-07 02:42:39,218,4,0,pay_rent,5+,0,college,48000,monthly,friend,no,daily,married,yes
1921206894,1974/6/11,M,2015-06-08 05:18:20,510,3,0,pay_rent,1,0,high_school,18000,monthly,facebook,yes,few_times_a_week,married,yes
6604669502,1982/5/3,F,2015-06-08 07:19:08,372,4,5,pay_rent,,,none,7000,monthly,google_play_store,yes,daily,alternative,no
2373167024,1982/1/12,M,2015-06-08 21:23:24,3487,1,3,pay_rent,0,3,college,29600,monthly,facebook,yes,daily,married,yes
3988203332,1971/1/8,M,2015-06-08 23:32:45,339,5+,0,own_home,,,college,26000,monthly,facebook,yes,daily,married,no
4847988237,1972/7/24,M,2015-06-09 01:31:06,178,3,0,own_home,5+,0,college,20000,monthly,friend,no,few_times_a_week,married,yes
5080754334,1976/10/2,M,2015-06-09 06:02:10,606,5+,0,with_family,5+,0,high_school,10000,monthly,google_play_store,no,daily,married,yes
5898120995,1989/5/25,M,2015-06-09 06:54:59,215,5+,0,pay_rent,5+,0,high_school,12000,monthly,friend,yes,few_times_a_week,married,yes
5773051173,1986/8/12,F,2015-06-09 07:13:16,533,2,6,pay_rent,2,3,college,30000,monthly,facebook,no,few_times_a_week,long-term,yes
2746795632,1971/12/28,M,2015-06-09 12:45:40,470,2,0,own_home,5+,0,college,20000,monthly,google_play_store,yes,daily,married,yes
2606114764,1973/10/16,F,2015-06-09 13:21:39,2445,5+,0,pay_rent,5+,0,college,30000,monthly,facebook,no,few_times_a_week,single,yes
7210723238,1979/8/5,M,2015-06-09 13:55:31,723,5+,0,own_home,5+,0,high_school,25000,monthly,facebook,yes,few_times_a_week,married,yes
1104389006,1989/5/25,M,2015-06-10 04:43:19,2858,4,6,pay_rent,4,5,high_school,15000,monthly,facebook,yes,few_times_a_week,married,yes
9845828614,1989/9/22,F,2015-06-10 11:16:51,1328,0,9,pay_rent,0,5,college,75000,monthly,friend,no,few_times_a_week,single,yes
3119988297,1977/1/3,M,2015-06-10 21:53:58,198,5+,0,pay_rent,5+,0,primary,18000,monthly,facebook,yes,few_times_a_month,married,yes
7483594912,1983/10/6,M,2015-06-11 04:45:42,32,5+,4,pay_rent,,,high_school,800,daily,friend,yes,few_times_a_week,married,no
2610695629,1992/4/26,M,2015-06-11 06:06:54,222,2,0,pay_rent,,,college,60000,monthly,facebook,no,daily,married,no
3601132624,1987/6/13,F,2015-06-11 06:19:46,258,4,0,pay_rent,,,college,20000,monthly,google_play_store,yes,daily,married,no
9478427902,1986/7/21,M,2015-06-11 06:25:46,4828,5+,0,own_home,5+,0,high_school,1000,daily,google_play_store,yes,daily,married,yes
1707284761,1985/6/27,M,2015-06-12 00:45:36,245,3,0,own_home,5+,0,college,23000,monthly,google_play_store,yes,few_times_a_week,married,yes
3457818790,1992/11/8,M,2015-06-12 09:27:48,826,5+,0,with_family,,,college,4000,weekly,friend,yes,daily,single,no
7038032168,1982/8/15,M,2015-06-13 03:00:30,4896,2,0,pay_rent,,,college,40000,monthly,google_play_store,yes,daily,married,no
6825768883,1980/8/7,M,2015-06-13 04:09:44,67,4,0,pay_rent,3,3,high_school,20000,monthly,google_play_store,no,few_times_a_week,married,yes
2246622383,1983/9/15,M,2015-06-13 05:36:38,100,5+,0,own_home,5+,0,college,12000,monthly,facebook,no,few_times_a_week,married,yes
1615532287,1981/7/7,M,2015-06-13 05:47:37,648,1,0,pay_rent,2,8,college,15000,monthly,google_play_store,yes,few_times_a_week,married,yes
6540024121,1981/2/8,F,2015-06-13 06:39:47,776,1,0,pay_rent,5+,0,college,72000,monthly,facebook,yes,few_times_a_week,single,yes
3006045400,1976/1/16,M,2015-06-13 10:40:28,224,3,0,pay_rent,5+,0,college,20000,monthly,facebook,yes,few_times_a_week,married,yes
6819782604,1969/4/21,F,2015-06-14 00:07:23,167,0,8,pay_rent,5+,0,college,12000,monthly,family,yes,daily,married,yes
9366636131,1971/1/2,F,2015-06-14 13:58:36,334,5+,0,own_home,,,college,20000,monthly,facebook,yes,few_times_a_week,alternative,no
5709904884,1983/2/10,M,2015-06-14 21:24:15,280,3,10,pay_rent,4,6,high_school,1200,daily,facebook,no,daily,married,yes
2636722159,1979/9/28,M,2015-06-15 01:39:35,373,5+,0,pay_rent,5+,0,college,5000,weekly,facebook,no,daily,single,yes
5733285355,1976/3/10,M,2015-06-15 05:30:32,75,0,6,with_family,2,0,college,15000,monthly,facebook,yes,few_times_a_week,single,yes
2300851247,1985/12/19,F,2015-06-15 14:00:42,280,5+,0,pay_rent,5+,0,college,30000,monthly,facebook,no,few_times_a_week,married,yes
8550857009,1981/2/27,M,2015-06-16 04:11:33,709,3,0,pay_rent,5+,0,college,124000,monthly,friend,no,daily,married,yes
5665931957,1982/3/4,F,2015-06-16 04:52:52,4999,1,0,pay_rent,4,0,college,10000,weekly,friend,no,daily,single,yes
3054378668,1989/2/11,M,2015-06-16 06:52:31,1231,5+,0,own_home,,,college,20000,monthly,google_play_store,yes,few_times_a_week,single,no
8710405577,1989/8/8,F,2015-06-16 11:40:10,954,0,5,pay_rent,2,0,college,30000,monthly,friend,no,few_times_a_week,long-term,yes
6674177866,1987/11/17,M,2015-06-16 16:50:43,427,2,0,own_home,5+,0,college,36000,monthly,facebook,yes,daily,married,yes
9500422035,1980/12/18,M,2015-06-16 23:15:01,1560,2,2,own_home,3,6,masters,150000,monthly,facebook,no,daily,married,yes
3096445519,1983/7/15,M,2015-06-17 01:14:04,1273,5+,0,pay_rent,2,0,high_school,5000,weekly,facebook,no,few_times_a_week,married,yes
4991604311,1973/4/14,M,2015-06-17 01:26:35,224,5+,0,pay_rent,,,high_school,800,daily,facebook,yes,daily,married,no
1557417067,1982/9/19,F,2015-06-17 01:52:22,316,4,0,pay_rent,,,high_school,50000,monthly,facebook,yes,daily,single,no
3388645937,1993/4/27,F,2015-06-17 06:33:41,463,3,0,student_housing,,,high_school,500,weekly,friend,yes,few_times_a_week,long-term,no
2451912502,1989/2/5,M,2015-06-17 07:17:02,1891,5+,6,pay_rent,3,6,college,500,daily,facebook,yes,daily,married,yes
4613150895,1990/1/16,M,2015-06-17 11:18:27,603,2,0,pay_rent,,,college,6000,weekly,google_play_store,yes,few_times_a_week,single,no
8239972608,1987/2/16,M,2015-06-18 01:08:09,843,2,0,pay_rent,4,0,college,65000,monthly,facebook,yes,daily,married,yes
2776111859,1975/6/28,M,2015-06-18 01:21:01,107,3,0,pay_rent,5+,0,masters,65000,monthly,friend,no,few_times_a_week,married,yes
9921434346,1970/9/27,M,2015-06-18 02:25:26,112,5+,0,own_home,,,high_school,3000,daily,google_play_store,no,daily,married,no
1802377828,1989/8/27,M,2015-06-18 10:18:29,255,4,0,pay_rent,4,0,high_school,30000,monthly,google_play_store,yes,few_times_a_week,married,yes
5212256963,1991/4/19,M,2015-06-18 16:21:36,635,2,4,own_home,,,college,30000,monthly,google_play_store,no,few_times_a_week,married,no
5051613304,1991/4/7,M,2015-06-19 03:14:24,924,4,3,pay_rent,3,6,college,16000,monthly,facebook,no,few_times_a_week,married,yes
1800018025,1984/4/28,M,2015-06-19 04:14:17,110,3,0,pay_rent,3,0,college,25000,monthly,friend,yes,few_times_a_week,married,yes
6127043037,1974/4/12,M,2015-06-19 07:25:38,688,5+,0,with_family,5+,0,college,40000,monthly,google_play_store,no,daily,married,yes
1581673854,1958/7/28,M,2015-06-19 10:32:36,160,5+,0,pay_rent,5+,0,college,7000,monthly,family,no,few_times_a_week,married,yes
9367555536,1980/5/18,M,2015-06-19 12:32:52,122,5+,0,own_home,0,1,college,10000,monthly,google_play_store,no,few_times_a_week,married,yes
6587788348,1981/12/6,M,2015-06-19 12:52:51,297,2,0,pay_rent,1,0,college,32000,monthly,facebook,yes,few_times_a_month,single,yes
7748166377,1983/4/22,F,2015-06-19 14:16:36,167,2,0,pay_rent,3,0,college,22000,monthly,facebook,no,daily,single,yes
2412688377,1993/2/7,M,2015-06-19 15:37:36,2052,1,1,pay_rent,4,6,college,20000,monthly,friend,yes,few_times_a_week,single,yes
1355461896,1984/3/8,F,2015-06-20 00:44:16,241,1,2,pay_rent,1,6,college,15000,monthly,friend,no,few_times_a_month,long-term,yes
2772992716,1970/7/17,M,2015-06-20 03:32:03,206,5+,0,with_family,1,2,primary,6000,monthly,google_play_store,yes,few_times_a_month,married,yes
5941788941,1970/12/1,M,2015-06-20 04:10:43,2965,5+,0,pay_rent,5+,0,college,50000,monthly,friend,no,daily,long-term,yes
7899551322,1980/5/18,M,2015-06-20 12:40:59,539,5+,0,pay_rent,,,high_school,35000,monthly,family,yes,daily,married,no
2174427212,1984/8/22,M,2015-06-20 15:14:19,2683,3,0,own_home,4,0,college,75000,monthly,facebook,no,few_times_a_week,married,yes
9254134796,1971/1/22,M,2015-06-20 22:24:03,4999,5+,0,pay_rent,5+,0,college,80000,monthly,facebook,no,daily,married,yes
8466486442,1984/1/7,F,2015-06-20 23:45:37,120,5+,0,pay_rent,,,high_school,1000,daily,friend,yes,daily,married,no
8379961584,1984/4/12,F,2015-06-21 06:46:12,107,5+,0,own_home,,,primary,30000,monthly,friend,yes,few_times_a_week,married,no
6053141354,1982/9/25,M,2015-06-21 06:48:13,1074,5+,0,pay_rent,5+,0,college,12000,monthly,facebook,no,few_times_a_month,married,yes
3596771176,1990/8/27,M,2015-06-21 08:19:00,229,2,0,pay_rent,4,0,college,32500,monthly,friend,no,few_times_a_week,married,yes
3759423303,1985/3/16,M,2015-06-21 10:29:10,234,5+,0,pay_rent,3,0,college,30000,monthly,google_play_store,no,few_times_a_month,married,yes
2172723080,1987/12/28,M,2015-06-21 12:07:26,423,3,10,other,3,9,college,2500,weekly,google_play_store,yes,few_times_a_week,long-term,yes
8361684012,1988/8/5,F,2015-06-21 21:19:36,205,3,7,pay_rent,,,college,0,daily,friend,yes,few_times_a_month,married,no
3785558347,1983/1/18,M,2015-06-21 23:02:19,454,2,4,pay_rent,1,1,college,21000,monthly,facebook,no,few_times_a_week,married,yes
9984848342,1970/6/11,M,2015-06-22 01:31:32,231,5+,0,pay_rent,,,college,1000,daily,facebook,no,few_times_a_week,married,no
3276893093,1987/1/5,F,2015-06-22 02:03:30,229,1,0,pay_rent,4,0,college,10000,monthly,facebook,yes,few_times_a_week,single,yes
8699204874,1983/6/24,M,2015-06-22 07:10:32,87,3,6,pay_rent,4,6,college,16000,monthly,friend,no,few_times_a_week,long-term,yes
2017422091,1983/2/3,M,2015-06-22 08:08:14,147,5+,4,pay_rent,4,10,college,65000,monthly,friend,no,daily,married,yes
9566466816,1989/6/19,F,2015-06-22 08:58:58,78,5+,11,pay_rent,3,5,college,5000,weekly,facebook,yes,few_times_a_month,single,yes
8419449580,1987/8/24,M,2015-06-22 23:52:19,724,5+,0,pay_rent,,,,,,google_play_store,yes,few_times_a_week,single,
3899747029,1985/7/20,F,2015-06-23 01:52:50,733,5+,0,pay_rent,,,college,1500,daily,friend,no,daily,married,no
1121771521,1996/2/25,M,2015-06-23 03:13:40,296,5+,0,pay_rent,,,high_school,3000,weekly,friend,no,daily,single,no
1660359942,1982/10/22,M,2015-06-23 03:47:38,577,2,0,pay_rent,4,0,high_school,1200,monthly,friend,no,few_times_a_week,married,yes
7064844459,1987/1/11,M,2015-06-23 04:00:30,177,1,3,pay_rent,,,college,15000,monthly,google_play_store,no,few_times_a_week,single,no
7961003085,1988/12/29,M,2015-06-23 08:15:34,4204,5+,0,pay_rent,5+,0,college,15000,monthly,facebook,yes,daily,married,yes
4712104880,1986/12/23,F,2015-06-23 21:25:08,691,3,0,pay_rent,,,high_school,300,daily,facebook,no,few_times_a_month,long-term,no
2736962869,1980/12/8,,2015-06-23 21:33:30,823,2,6,pay_rent,,,college,300,daily,friend,yes,few_times_a_week,married,no
3940996743,1985/7/13,M,2015-06-24 06:08:07,227,5+,0,pay_rent,4,0,primary,14000,monthly,facebook,yes,few_times_a_month,married,yes
2003490834,1979/12/4,M,2015-06-24 06:13:14,166,3,0,pay_rent,,,college,20000,monthly,facebook,no,few_times_a_week,married,no
2704294846,1986/4/15,M,2015-06-24 06:26:03,2541,2,0,pay_rent,0,10,high_school,14500,monthly,google_play_store,yes,few_times_a_week,married,yes
8735273100,1987/12/14,F,2015-06-25 01:40:11,170,5+,0,own_home,,,college,4000,monthly,facebook,no,daily,married,no
7079410217,1970/4/19,M,2015-06-25 03:58:50,222,5+,0,own_home,5+,0,college,50000,monthly,facebook,no,few_times_a_week,married,yes
9714859999,1984/9/6,M,2015-06-25 04:46:04,468,3,2,pay_rent,,,college,30000,monthly,friend,no,few_times_a_week,married,no
7469550321,1986/1/27,F,2015-06-25 06:03:32,1412,2,0,pay_rent,1,0,college,18000,monthly,facebook,no,few_times_a_week,married,yes
4421592908,1989/9/29,M,2015-06-25 06:17:21,2855,5+,6,pay_rent,2,6,college,22000,monthly,friend,no,daily,married,yes
2269998618,1987/7/27,M,2015-06-25 16:28:24,1976,5+,0,pay_rent,5+,0,college,35000,monthly,google_play_store,yes,few_times_a_week,single,yes
5560444736,1984/1/15,F,2015-06-26 02:22:31,234,5+,11,pay_rent,,,high_school,700,daily,friend,no,few_times_a_week,single,no
9386396081,1970/6/16,F,2015-06-26 06:51:22,283,5+,0,pay_rent,,,high_school,30000,monthly,friend,yes,few_times_a_week,married,no
2534163140,1981/5/29,M,2015-06-26 13:36:26,98,5+,0,pay_rent,,,primary,3000,weekly,facebook,yes,daily,married,no
3483024126,1996/3/7,M,2015-06-26 14:36:39,1798,0,8,student_housing,,,high_school,300,daily,google_play_store,no,few_times_a_week,single,no
5571509882,1988/8/20,M,2015-06-26 16:51:58,107,2,0,pay_rent,5+,0,high_school,3600,weekly,other:bible app,yes,few_times_a_week,single,yes
7989328264,1987/1/14,M,2015-06-27 00:47:35,2721,5+,0,pay_rent,,,high_school,1500,daily,google_play_store,yes,few_times_a_week,married,no
2647495124,1981/12/13,M,2015-06-27 01:08:52,2036,5+,0,own_home,,,masters,150000,monthly,friend,no,few_times_a_month,single,no
6240263090,1971/12/18,M,2015-06-27 04:38:18,32,5+,0,pay_rent,5+,0,high_school,30000,monthly,friend,yes,few_times_a_month,married,yes
3519636844,1980/8/4,M,2015-06-27 04:51:22,234,5+,0,pay_rent,5+,0,college,34000,monthly,google_play_store,no,daily,single,yes
6408292681,1971/7/20,M,2015-06-27 07:22:20,351,5+,0,pay_rent,,,college,33000,monthly,facebook,no,few_times_a_week,married,no
3752805269,1976/5/24,F,2015-06-27 08:01:59,4705,5+,0,pay_rent,5+,0,college,21000,monthly,facebook,yes,daily,married,yes
3061012163,1983/5/14,M,2015-06-27 11:23:53,1349,2,0,pay_rent,1,0,college,50000,monthly,facebook,no,daily,married,yes
8195370829,1981/5/20,M,2015-06-27 19:32:27,440,3,2,pay_rent,5+,0,high_school,10000,monthly,google_play_store,no,few_times_a_week,single,yes
7258291810,1979/9/10,M,2015-06-28 02:15:13,213,5+,0,with_family,,,high_school,50000,monthly,facebook,yes,daily,married,no
5174506041,1980/1/25,M,2015-06-28 09:31:09,478,4,3,pay_rent,0,7,college,113000,monthly,facebook,no,daily,married,yes
2182911230,1981/10/19,M,2015-06-28 11:16:20,192,5+,0,own_home,,,college,500,daily,friend,yes,daily,married,no
3381094541,1972/12/24,M,2015-06-28 14:58:13,861,5+,0,with_family,5+,0,college,29000,monthly,friend,no,few_times_a_week,married,yes
6766803957,1978/8/19,F,2015-06-28 15:42:52,424,5+,0,other,5+,0,college,40000,monthly,friend,yes,few_times_a_week,single,yes
7020135676,1982/12/3,M,2015-06-29 03:40:07,185,4,0,pay_rent,5+,0,high_school,15000,monthly,google_play_store,yes,few_times_a_week,married,yes
4906074010,1987/11/15,F,2015-06-29 06:11:59,1128,3,3,pay_rent,5+,0,college,50000,monthly,friend,no,daily,married,yes
8053556486,1988/4/16,M,2015-06-29 11:29:55,404,3,0,pay_rent,,,college,0,daily,google_play_store,yes,few_times_a_week,single,no
6348357419,1962/3/2,M,2015-06-30 01:09:54,293,5+,11,own_home,5+,11,college,73000,monthly,google_play_store,yes,few_times_a_month,married,yes
3082010991,1994/10/24,M,2015-06-30 06:03:40,4981,4,3,own_home,3,6,college,15000,weekly,facebook,yes,daily,long-term,yes
3902245778,1986/12/9,M,2015-06-30 07:43:35,275,3,0,pay_rent,,,college,50000,monthly,friend,yes,daily,married,no
7272279612,1987/7/9,M,2015-06-30 12:34:18,558,0,5,pay_rent,3,5,college,75000,monthly,friend,no,daily,single,yes
2894538443,1972/1/12,M,2015-07-01 00:02:17,226,5+,0,own_home,5+,0,college,51000,monthly,friend,yes,daily,married,yes
3380009999,1991/11/3,M,2015-07-01 01:48:17,1118,0,6,pay_rent,2,6,college,30000,monthly,friend,yes,daily,long-term,yes
7743920692,1989/5/3,M,2015-07-02 05:28:00,257,2,0,pay_rent,1,0,high_school,500,daily,facebook,no,few_times_a_week,single,yes
6374813065,1985/4/28,M,2015-07-02 06:39:16,2051,5+,0,with_family,,,high_school,25000,monthly,facebook,yes,daily,single,no
9045211188,1986/1/6,F,2015-07-02 07:02:37,213,5+,0,pay_rent,5+,0,college,20000,monthly,friend,yes,few_times_a_week,married,yes
8194919845,1973/5/23,M,2015-07-02 14:20:25,501,5+,0,own_home,,,college,50000,monthly,facebook,yes,daily,married,no
5418329969,1978/4/21,M,2015-07-03 01:10:37,57,3,0,pay_rent,5+,0,primary,39000,weekly,facebook,yes,few_times_a_week,married,yes
9851390076,1977/9/15,M,2015-07-04 03:31:35,1515,2,4,pay_rent,2,0,high_school,25000,monthly,friend,yes,few_times_a_week,long-term,yes
9255169851,1990/5/25,M,2015-07-04 07:04:34,364,5+,0,pay_rent,0,5,college,20000,monthly,facebook,no,few_times_a_week,married,yes
8600102728,1983/12/9,F,2015-07-04 07:47:41,77,4,3,other,5+,7,college,24000,monthly,family,no,few_times_a_month,married,yes
4110112364,1986/1/24,F,2015-07-04 07:48:30,1454,5+,0,own_home,5+,0,college,80000,monthly,friend,no,few_times_a_week,single,yes
8603630266,1976/5/9,M,2015-07-04 11:15:42,291,2,0,own_home,5+,0,college,30000,monthly,friend,no,daily,married,yes
7381703622,1987/12/23,F,2015-07-04 11:20:17,281,5+,0,own_home,,,college,1500,weekly,friend,no,few_times_a_week,single,no
